"","Cruise","Leg","Day","Month","Year","Depth_target","Depth_real","O2_ml_L","O2_umol_kg","SiOH4_Cumana","  PO4_Cumana","NO3_Cumana","NH4 ","NO2 ","NO3NO2 ","PO4","SiOH4","pH","Alkalinity","TCO2","fCO2","Salinity_bott","Salinity_bottcorr","Salinity_ctd","Temp_ctd","Sigma-t_ctd","TPP","PIP","POC","PN","C/N part.","POC","PN","DON_USF","DOP_USF","DOC","TOC","PriPro","Chl","Phaeo","Date","DateString","yday"
"2322",115,1,10,8,2005,25,24.7,3.7,161.02,NA,NA,NA,0.41,0.24,2.4,0.18,1.47,7.996,0.002413,2118.1,427.7,36.884,NA,36.937,22.603,25.518,NA,NA,101.82,17,6.99,99.36,16.59,8.23,0.11,NA,NA,2.04,0.37,0.45,2005-08-10,"2005-8-10",221
"2323",115,1,10,8,2005,35,35.1,3.32,144.6,NA,NA,NA,0.16,0.31,5.41,0.31,1.86,7.965,0.002381,2106.8,448,36.854,NA,36.926,21.94,25.699,NA,NA,77.53,12.25,7.38,75.66,11.96,5.95,0.1,92.25,NA,0.47,0.32,0.43,2005-08-10,"2005-8-10",221
"2324",115,1,10,8,2005,55,55.9,3.18,138.61,NA,NA,NA,0.15,0.11,7.02,0.4,2.61,7.947,0.002401,2135.6,461.1,36.791,NA,36.875,21.188,25.87,NA,NA,63.33,14.25,5.19,61.8,13.91,6.6,0.02,NA,NA,0.49,0.12,0.33,2005-08-10,"2005-8-10",221
"2325",115,1,10,8,2005,75,76,3.09,134.72,NA,NA,NA,0.01,0.04,7.88,0.46,3.96,7.929,0.002402,2147.5,476.5,36.763,NA,36.833,20.744,25.96,NA,NA,29.32,6.84,5,28.61,6.68,5.51,0.07,67.49,NA,0.17,0.03,0.07,2005-08-10,"2005-8-10",221
"2326",115,1,10,8,2005,100,100.2,2.84,123.62,NA,NA,NA,0.12,0.03,9.56,0.58,5.77,7.906,0.002387,2146.3,488.7,36.665,NA,36.751,19.951,26.111,NA,NA,29.45,8.67,3.96,28.74,8.46,4.08,0,NA,NA,0,0.06,0.08,2005-08-10,"2005-8-10",221
"2327",115,1,10,8,2005,130,129.7,2.95,128.47,NA,NA,NA,0,0.02,9.99,0.7,7.45,7.914,0.002384,2139.3,468.6,36.612,NA,36.709,19.487,26.201,NA,NA,21.79,6.67,3.81,21.27,6.51,3.84,0,78.72,NA,NA,NA,NA,2005-08-10,"2005-8-10",221
"2328",115,1,10,8,2005,160,162.5,2.68,116.57,NA,NA,NA,0.08,0.02,9.3,0.59,5.11,7.885,0.002388,2158.8,502,36.571,NA,36.675,19.171,26.258,NA,NA,30.74,7.92,4.53,30,7.73,5.37,0.03,NA,NA,NA,NA,NA,2005-08-10,"2005-8-10",221
"2329",115,1,10,8,2005,200,202.4,0.83,35.9,NA,NA,NA,1.26,0.02,10.88,1.43,20.14,7.733,0.002387,2229.5,731.5,36.458,NA,36.487,18.367,26.319,NA,NA,34.73,6.92,5.85,33.89,6.76,4.68,0,69.3,NA,NA,NA,NA,2005-08-10,"2005-8-10",221
"2330",115,1,10,8,2005,250,251.7,0.04,1.67,NA,NA,NA,0.56,0.03,4.28,1.67,33.23,7.664,0.002398,2268.7,867,36.421,NA,36.423,17.942,26.377,NA,NA,33.76,6.84,5.76,32.94,6.68,4.32,0.04,NA,NA,NA,NA,NA,2005-08-10,"2005-8-10",221
"2331",115,1,10,8,2005,270,272.8,0.01,0.32,NA,NA,NA,1.26,0.02,0.02,2.82,38.03,7.661,0.002406,2276.9,873.1,36.394,NA,36.405,17.841,26.388,NA,NA,91.7,14.42,7.42,89.49,14.07,4.51,0.16,68.4,NA,NA,NA,NA,2005-08-10,"2005-8-10",221
"2332",115,1,10,8,2005,300,302.9,0,0,NA,NA,NA,2.45,0.01,0.02,2.84,41.22,7.655,0.00241,2283.3,885.2,36.373,NA,36.388,17.745,26.399,NA,NA,77.3,11.5,7.84,75.44,11.22,4.9,0,NA,NA,NA,NA,NA,2005-08-10,"2005-8-10",221
"2333",115,1,10,8,2005,350,351.6,0,0,NA,NA,NA,4.71,0.01,0.01,2.78,47.53,7.645,0.002411,2288.6,902.8,36.342,NA,36.354,17.563,26.418,NA,NA,67.29,11.25,6.98,65.66,10.98,4.67,0.09,69.41,NA,NA,NA,NA,2005-08-10,"2005-8-10",221
"2334",115,1,10,8,2005,400,402.4,0,0,NA,NA,NA,7.69,0.01,0,3,54.75,7.644,0.002425,2302,906.5,36.317,NA,36.332,17.456,26.427,NA,NA,36.35,10.09,4.2,35.48,9.84,4.59,0.03,NA,NA,NA,NA,NA,2005-08-10,"2005-8-10",221
"2335",115,1,10,8,2005,500,502.8,NA,NA,NA,NA,NA,12.47,0.01,0,3.18,64.42,7.639,0.002441,2319.7,920.1,36.284,NA,36.302,17.326,26.435,NA,NA,25.52,7.26,4.1,24.91,7.08,4.11,0.08,NA,NA,NA,NA,NA,2005-08-10,"2005-8-10",221
"2336",115,1,10,8,2005,750,751.3,NA,NA,NA,NA,NA,19.78,0.01,0,3.59,81.15,7.615,0.002464,2350.4,983.3,36.252,NA,36.263,17.186,26.439,NA,NA,21.73,6.67,3.8,21.2,6.51,4.68,0.07,NA,NA,NA,NA,NA,2005-08-10,"2005-8-10",221
"2337",115,1,10,8,2005,1310,1306.6,NA,NA,NA,NA,NA,26.2,0.01,0,3.95,93.85,7.589,NA,NA,NA,36.239,NA,36.247,17.216,26.42,NA,NA,36.68,15.25,2.81,35.79,14.88,4.88,0.07,73.35,NA,NA,NA,NA,2005-08-10,"2005-8-10",221
"2339",116,1,5,10,2005,1,0.7,4.54,198.17,NA,NA,NA,0.06,0.02,0,0.04,0,8.065,0.002386,2052.9,450.9,36.682,NA,36.616,29.125,23.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.13,2005-10-05,"2005-10-5",277
"2340",116,1,5,10,2005,7,7.4,4.48,195.67,NA,NA,NA,0.17,0.04,0,0.05,0.08,8.106,0.00238,2021.8,399.3,36.603,NA,36.615,29.068,23.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.13,2005-10-05,"2005-10-5",277
"2341",116,1,5,10,2005,15,15,4.55,198.77,NA,NA,NA,0.04,0.01,0,0.03,0.59,8.093,0.00239,2038.9,415.8,36.605,NA,36.615,29.038,23.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.1,2005-10-05,"2005-10-5",277
"2342",116,1,5,10,2005,25,25.1,4.46,194.68,NA,NA,NA,0.08,0.02,0,0.03,0.6,8.104,NA,NA,NA,36.6,NA,36.591,28.839,23.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.19,2005-10-05,"2005-10-5",277
"2343",116,1,5,10,2005,35,34.9,4.47,194.9,NA,NA,NA,0.09,0.01,0,0.04,0.52,NA,0.002403,NA,NA,36.703,NA,36.592,26.934,23.939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.25,2005-10-05,"2005-10-5",277
"2344",116,1,5,10,2005,55,54.6,4.3,187.38,NA,NA,NA,0.05,0.04,0.01,0.05,0.61,8.074,0.002412,2068.8,384.3,36.876,NA,36.863,25.472,24.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.52,2005-10-05,"2005-10-5",277
"2345",116,1,5,10,2005,75,74.5,3.73,162.6,NA,NA,NA,0,0.67,2.12,0.19,1.13,8.008,0.002421,2118.4,439.8,36.855,NA,36.856,24.047,25.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,0.44,2005-10-05,"2005-10-5",277
"2346",116,1,5,10,2005,100,100.9,3.02,131.38,NA,NA,NA,0.11,0.14,5.85,0.36,2.19,7.954,0.002416,2146.1,486,36.84,NA,36.871,22.82,25.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.19,2005-10-05,"2005-10-5",277
"2347",116,1,5,10,2005,130,133.6,2.85,124.06,NA,NA,NA,0.02,0.04,7.64,0.45,2.78,7.917,0.002404,2155.3,493.7,36.805,NA,36.77,20.796,25.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-10-05,"2005-10-5",277
"2348",116,1,5,10,2005,160,161.4,1.73,75.27,NA,NA,NA,0.09,0.02,11.39,1.07,11.96,7.8,0.002396,2207.9,626.8,36.529,NA,36.561,18.882,26.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-10-05,"2005-10-5",277
"2349",116,1,5,10,2005,200,200,0.34,14.9,NA,NA,NA,1.53,0.02,9.04,1.67,25.75,NA,0.002403,NA,NA,36.431,NA,36.494,18.14,26.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-10-05,"2005-10-5",277
"2350",116,1,5,10,2005,250,250,0.06,2.66,NA,NA,NA,1.85,0.01,0.06,2.59,37.03,7.65,0.002414,2289.2,900.8,36.381,NA,36.469,17.812,26.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-10-05,"2005-10-5",277
"2351",116,1,5,10,2005,275,274.1,0,0,NA,NA,NA,2.4,0.01,0.02,2.59,31.04,7.651,NA,NA,NA,36.367,NA,36.485,17.731,26.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-10-05,"2005-10-5",277
"2352",116,1,5,10,2005,300,299.7,0,0,NA,NA,NA,3.31,0.01,0.02,2.64,43.55,7.644,0.002421,2299,913.1,36.361,NA,36.496,17.674,26.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-10-05,"2005-10-5",277
"2353",116,1,5,10,2005,350,349.6,NA,NA,NA,NA,NA,4.62,0,0,2.8,48.05,7.64,0.002429,2307.6,921,36.331,NA,NA,17.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-10-05,"2005-10-5",277
"2354",116,1,5,10,2005,400,400.1,NA,NA,NA,NA,NA,7.05,0.01,0.03,2.92,52.95,7.641,0.002435,2313.4,918.1,36.34,NA,NA,17.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-10-05,"2005-10-5",277
"2355",116,1,5,10,2005,500,502,NA,NA,NA,NA,NA,11.01,0,0.01,3.08,43.5,7.63,0.00245,2332,946.6,36.291,NA,NA,17.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-10-05,"2005-10-5",277
"2357",117,1,15,12,2005,1,2.1,4.58,199.78,NA,NA,NA,0.17,0.01,0,0.04,0.15,8.071,NA,NA,NA,36.606,NA,36.612,26.759,24.01,NA,NA,112.49,13.08,10.03,109.78,12.77,7.2,0.02,76.93,NA,8.41,1.03,0.61,2005-12-15,"2005-12-15",348
"2358",117,1,15,12,2005,7,6.7,4.58,199.74,NA,NA,NA,0.18,0,0,0.04,0.13,8.073,NA,NA,NA,36.618,NA,36.613,26.741,24.016,NA,NA,112.45,14.5,9.05,109.74,14.15,5.8,0.03,NA,NA,6.84,1.19,0.73,2005-12-15,"2005-12-15",348
"2359",117,1,15,12,2005,15,15.9,4.5,196.38,NA,NA,NA,0.06,0.02,0.01,0.04,0.41,8.06,NA,NA,NA,36.687,NA,36.653,26.399,24.156,NA,NA,133.66,19.74,7.9,130.44,19.27,6.5,0.04,NA,NA,5.81,1.27,0.81,2005-12-15,"2005-12-15",348
"2360",117,1,15,12,2005,25,26.3,4.01,174.83,NA,NA,NA,0.44,0.12,0.76,0.1,1.25,8.033,NA,NA,NA,36.796,NA,36.803,25.375,24.589,NA,NA,105.71,16.75,7.36,103.16,16.34,6,0.02,NA,NA,4.59,2.09,1.25,2005-12-15,"2005-12-15",348
"2361",117,1,15,12,2005,35,39.2,3.95,172.04,NA,NA,NA,0.51,0.14,1.61,0.15,0.8,8.014,NA,NA,NA,36.846,NA,36.829,24.903,24.754,NA,NA,92.16,15.08,7.13,89.93,14.72,7.3,0.03,68.11,NA,1.56,1.55,1.15,2005-12-15,"2005-12-15",348
"2362",117,1,15,12,2005,55,64,3.46,150.65,NA,NA,NA,0.09,0.2,4.05,0.25,1.17,7.991,NA,NA,NA,36.887,NA,36.886,23.481,25.224,NA,NA,46.47,7.26,7.47,45.35,7.08,7.4,0.02,NA,NA,0.26,0.32,0.57,2005-12-15,"2005-12-15",348
"2363",117,1,15,12,2005,75,79.9,3.36,146.44,NA,NA,NA,0.14,0.08,6.52,0.37,2.2,7.935,NA,NA,NA,36.76,NA,36.743,21.286,25.743,NA,NA,37.78,7.09,6.22,36.87,6.92,5.8,0.02,59.87,NA,0.13,0.25,0.38,2005-12-15,"2005-12-15",348
"2364",117,1,15,12,2005,100,101.5,3.08,134.15,NA,NA,NA,0.09,0.03,7.86,0.46,3.05,7.921,NA,NA,NA,36.712,NA,36.71,20.752,25.864,NA,NA,34.99,7.09,5.76,34.15,6.92,4.8,0.01,NA,NA,0.06,0.13,0.19,2005-12-15,"2005-12-15",348
"2365",117,1,15,12,2005,130,126.8,3.11,135.54,NA,NA,NA,0.32,0.03,8.59,0.51,3.41,7.908,NA,NA,NA,36.631,NA,36.623,20.056,25.986,NA,NA,33.21,4.51,8.59,32.41,4.4,6.1,0,58.53,NA,NA,NA,NA,2005-12-15,"2005-12-15",348
"2366",117,1,15,12,2005,160,155.6,1.5,65.16,NA,NA,NA,0,0.02,11.39,1.14,13.51,7.774,NA,NA,NA,36.516,NA,36.509,18.629,26.27,NA,NA,24.13,7.34,3.84,23.55,7.16,5.2,0,NA,NA,NA,NA,NA,2005-12-15,"2005-12-15",348
"2367",117,1,15,12,2005,200,207.6,0.21,9.21,NA,NA,NA,0.27,0.01,8.1,1.84,27.59,7.659,NA,NA,NA,36.432,NA,36.436,18.052,26.36,NA,NA,36.84,9.09,4.73,35.95,8.87,4,0,58.88,NA,NA,NA,NA,2005-12-15,"2005-12-15",348
"2368",117,1,15,12,2005,220,220.3,0.01,0.42,NA,NA,NA,2,0.01,0.01,2.71,37.29,7.646,NA,NA,NA,36.429,NA,36.427,18.002,26.365,NA,NA,39.53,6.76,6.83,38.58,6.59,3,0.1,NA,NA,NA,NA,NA,2005-12-15,"2005-12-15",348
"2369",117,1,15,12,2005,250,256.7,0.07,3.22,NA,NA,NA,0.19,0,4.94,1.82,30.9,7.642,NA,NA,NA,36.394,NA,36.397,17.812,26.389,NA,NA,111.58,15.41,8.44,108.89,15.04,5.1,0.07,58.03,NA,NA,NA,NA,2005-12-15,"2005-12-15",348
"2370",117,1,15,12,2005,300,307.4,0,0,NA,NA,NA,3.2,0,0.02,2.72,43.46,7.634,NA,NA,NA,36.36,NA,36.361,17.612,26.411,NA,NA,96.11,14,8.01,93.79,13.66,4.5,0.06,NA,NA,NA,NA,NA,2005-12-15,"2005-12-15",348
"2371",117,1,15,12,2005,350,358.1,0,0,NA,NA,NA,5.52,0,0,2.85,48.7,7.631,NA,NA,NA,36.337,NA,36.342,17.517,26.419,NA,NA,30.94,8.17,4.42,30.19,7.98,4,0.08,53.73,NA,NA,NA,NA,2005-12-15,"2005-12-15",348
"2372",117,1,15,12,2005,400,407.4,0,0,NA,NA,NA,8.3,0,0,2.97,54.47,7.62,NA,NA,NA,36.321,NA,36.324,17.437,26.426,NA,NA,35.74,7.67,5.43,34.87,7.49,3.6,0.08,NA,NA,NA,NA,NA,2005-12-15,"2005-12-15",348
"2373",117,1,15,12,2005,500,509.1,NA,NA,NA,NA,NA,14.07,0,0,3.21,65.42,7.614,NA,NA,NA,36.291,NA,36.293,17.302,26.434,NA,NA,76.33,13.5,6.6,74.49,13.17,4.3,0.09,NA,NA,NA,NA,NA,2005-12-15,"2005-12-15",348
"2374",117,1,15,12,2005,750,757.1,NA,NA,NA,NA,NA,21.32,0,0,3.6,81.02,7.591,NA,NA,NA,36.275,NA,36.259,17.188,26.436,NA,NA,34.54,8.26,4.88,33.7,8.06,4.1,0.07,56.68,NA,NA,NA,NA,2005-12-15,"2005-12-15",348
"2375",117,1,15,12,2005,1310,1282.2,NA,NA,NA,NA,NA,26.38,0,0,3.88,90.72,7.576,NA,NA,NA,36.24,NA,36.243,17.222,26.415,NA,NA,37.45,10.92,4,36.55,10.66,5,0.1,60.37,NA,NA,NA,NA,2005-12-15,"2005-12-15",348
"2377",118,1,12,1,2006,1,1.7,4.82,209.98,NA,NA,NA,0.33,0.01,0.11,0.03,8.62,8.048,NA,NA,NA,36.849,NA,36.834,24.716,24.815,NA,NA,174.71,21.74,9.38,170.5,21.22,5.35,0.04,76.16,NA,7.41,0.87,0.52,2006-01-12,"2006-1-12",11
"2378",118,1,12,1,2006,7,7.4,4.63,201.62,NA,NA,NA,0.22,0.01,0.12,0.05,1.06,8.04,NA,NA,NA,36.839,NA,36.836,24.157,24.985,NA,NA,161.97,22.24,8.5,158.06,21.7,7.77,0.04,NA,NA,5.96,0.9,0.66,2006-01-12,"2006-1-12",11
"2379",118,1,12,1,2006,15,15.1,4.57,199.3,NA,NA,NA,2.28,0.03,0.13,0.05,1.23,8.04,NA,NA,NA,36.845,NA,36.836,24.075,25.01,NA,NA,172.21,25.15,7.99,168.06,24.55,6.71,0.14,NA,NA,2.39,1.05,0.66,2006-01-12,"2006-1-12",11
"2380",118,1,12,1,2006,25,25.3,3.42,148.9,NA,NA,NA,1.59,0.52,2.86,0.25,3.27,8.046,NA,NA,NA,36.838,NA,36.831,23.204,25.264,NA,NA,101.69,17.5,6.78,99.24,17.07,4.62,0.1,NA,NA,0.33,0.56,0.54,2006-01-12,"2006-1-12",11
"2381",118,1,12,1,2006,35,34.8,3.3,143.78,NA,NA,NA,0.43,0.7,4.43,0.3,3.29,7.964,NA,NA,NA,36.836,NA,36.832,22.804,25.381,NA,NA,47.12,10,5.5,45.98,9.76,4.7,0.08,68.9,NA,0.19,0.28,0.57,2006-01-12,"2006-1-12",11
"2382",118,1,12,1,2006,55,54.3,3.12,136.02,NA,NA,NA,0.95,0.31,6.72,0.39,4.04,7.938,NA,NA,NA,36.815,NA,36.799,21.858,25.625,NA,NA,30.64,6.26,5.71,29.91,6.11,3.61,0.08,NA,NA,0,0.13,0.43,2006-01-12,"2006-1-12",11
"2383",118,1,12,1,2006,75,75.3,3.07,133.56,NA,NA,NA,0.33,0.06,7.26,0.45,4.35,7.929,NA,NA,NA,36.774,NA,36.773,21.312,25.758,NA,NA,38.43,8.75,5.12,37.5,8.54,3.86,0.04,62.61,NA,0.05,0.1,0.26,2006-01-12,"2006-1-12",11
"2384",118,1,12,1,2006,100,100.1,2.91,126.79,NA,NA,NA,0.13,0.04,8.32,0.53,15.76,7.908,NA,NA,NA,36.713,NA,36.707,20.557,25.915,NA,NA,22.02,5.59,4.59,21.49,5.46,4.28,0.05,NA,NA,0.05,0.04,0.07,2006-01-12,"2006-1-12",11
"2385",118,1,12,1,2006,130,129.1,2.8,121.68,NA,NA,NA,0.72,0.02,9.58,0.64,6.49,7.878,NA,NA,NA,36.6,NA,36.591,19.52,26.103,NA,NA,28.44,4.43,7.5,27.75,4.32,3.77,0.05,60.23,NA,NA,NA,NA,2006-01-12,"2006-1-12",11
"2386",118,1,12,1,2006,160,160.1,2.35,102.09,NA,NA,NA,0.39,0.03,10.4,0.82,9.61,7.842,NA,NA,NA,36.569,NA,36.56,19.172,26.169,NA,NA,22.7,4.59,5.77,22.15,4.48,3.9,0.04,NA,NA,NA,NA,NA,2006-01-12,"2006-1-12",11
"2387",118,1,12,1,2006,200,200.3,0.61,26.61,NA,NA,NA,0.75,0.01,9.44,1.53,23.95,7.697,NA,NA,NA,36.477,NA,36.456,18.253,26.333,NA,NA,26.82,6.67,4.69,26.17,6.51,4.07,0.07,61.5,NA,NA,NA,NA,2006-01-12,"2006-1-12",11
"2388",118,1,12,1,2006,250,250.7,0.02,0.98,NA,NA,NA,1.06,0,0.17,2.73,37.75,7.643,NA,NA,NA,36.403,NA,36.396,17.85,26.389,NA,NA,89.79,15.08,6.95,87.62,14.72,4.43,0.01,NA,NA,NA,NA,NA,2006-01-12,"2006-1-12",11
"2389",118,1,12,1,2006,270,271.4,0.03,1.15,NA,NA,NA,1.6,0.07,0.19,2.47,40.36,7.643,NA,NA,NA,36.389,NA,36.38,17.765,26.399,NA,NA,101.33,13,9.09,98.89,12.69,4.12,0.01,59.19,NA,NA,NA,NA,2006-01-12,"2006-1-12",11
"2390",118,1,12,1,2006,300,300.3,0,0,NA,NA,NA,2.8,0,0.15,2.7,43.72,7.637,NA,NA,NA,36.365,NA,36.36,17.647,26.415,NA,NA,77.27,11.25,8.01,75.41,10.98,6.87,0,NA,NA,NA,NA,NA,2006-01-12,"2006-1-12",11
"2391",118,1,12,1,2006,350,351.2,0,0,NA,NA,NA,5.52,0,0,2.79,48.29,7.631,NA,NA,NA,36.344,NA,36.344,17.565,26.424,NA,NA,75.52,8.59,10.26,73.7,8.38,3.37,0.08,53.67,NA,NA,NA,NA,2006-01-12,"2006-1-12",11
"2392",118,1,12,1,2006,400,402,0,0,NA,NA,NA,6.85,0,0.08,2.9,52.82,7.629,NA,NA,NA,36.331,NA,36.327,17.487,26.433,NA,NA,55.09,12.5,5.14,53.77,12.2,4.05,0.16,NA,NA,NA,NA,NA,2006-01-12,"2006-1-12",11
"2393",118,1,12,1,2006,500,500.8,NA,NA,NA,NA,NA,11.92,0,0.1,3.13,63.42,7.621,NA,NA,NA,36.299,NA,36.297,17.353,26.446,NA,NA,24.91,6.51,4.47,24.31,6.35,4.07,0.08,NA,NA,NA,NA,NA,2006-01-12,"2006-1-12",11
"2394",118,1,12,1,2006,750,751.3,NA,NA,NA,NA,NA,20.54,0,0.1,3.54,81.69,7.597,NA,NA,NA,36.255,NA,36.254,17.194,26.461,NA,NA,23.61,9.5,2.9,23.04,9.27,4.42,0.12,NA,NA,NA,NA,NA,2006-01-12,"2006-1-12",11
"2395",118,1,12,1,2006,1310,1311.5,NA,NA,NA,NA,NA,28.1,0,0.12,3.9,92.62,7.58,NA,NA,NA,36.238,NA,36.238,17.226,26.466,NA,NA,23.64,9.59,2.88,23.07,9.36,2.17,0.12,56.78,NA,NA,NA,NA,2006-01-12,"2006-1-12",11
"2397",119,1,7,2,2006,1,1.8,5.19,226.11,NA,NA,NA,0,0.02,0,0.02,0.29,8.069,0.002454,2110.3,369.5,36.902,NA,36.885,23.678,25.165,NA,NA,330.1,35.09,10.98,322.14,34.24,15.35,0.15,69.39,NA,16.83,2.51,1.38,2006-02-07,"2006-2-7",37
"2398",119,1,7,2,2006,7,7.8,5.14,223.88,NA,NA,NA,0.16,0.08,0.01,0.05,0.89,8.06,0.002463,2123.5,378.4,36.885,NA,36.887,23.546,25.205,NA,NA,350,39.42,10.36,341.56,38.47,NA,NA,NA,NA,15.18,2.51,1.47,2006-02-07,"2006-2-7",37
"2399",119,1,7,2,2006,15,15.5,4.85,211.33,NA,NA,NA,0.09,0.03,0.03,0.03,0.81,8.047,0.002468,2137,390.1,36.881,NA,36.886,23.318,25.272,NA,NA,305.9,40.92,8.72,298.52,39.94,6.87,0.11,NA,NA,5.67,2.44,1.49,2006-02-07,"2006-2-7",37
"2400",119,1,7,2,2006,25,25.7,4.56,198.59,NA,NA,NA,0.14,0.07,0.29,0.07,1.01,8.032,0.002463,2142.1,405.3,36.895,NA,36.882,23.256,25.287,NA,NA,192.71,33.05,6.8,188.07,32.26,6.17,0.12,NA,NA,0.82,2.6,1.25,2006-02-07,"2006-2-7",37
"2401",119,1,7,2,2006,35,35.5,3.2,139.47,NA,NA,NA,0.66,0.8,4.83,0.35,2.71,7.945,0.002448,2180,489,36.844,NA,36.832,22.019,25.606,NA,NA,75.17,12.67,6.92,73.36,12.37,7.66,0.17,63.61,NA,0.01,0.83,0.63,2006-02-07,"2006-2-7",37
"2402",119,1,7,2,2006,55,55.7,3.04,132.55,NA,NA,NA,0.01,0.3,7.05,0.43,4.26,7.921,0.002436,2183.1,500.3,36.766,NA,36.768,21.053,25.826,NA,NA,51.92,8.5,7.12,50.67,8.3,6.35,0.12,NA,NA,0.28,0.15,0.34,2006-02-07,"2006-2-7",37
"2403",119,1,7,2,2006,75,74.1,2.97,129.19,NA,NA,NA,0.11,0.09,8.44,0.52,5.14,7.904,0.002421,2179.1,506,36.693,NA,36.698,20.319,25.972,NA,NA,27.02,4.89,6.45,26.37,4.77,6.11,0.11,56.83,NA,0,0.11,0.18,2006-02-07,"2006-2-7",37
"2404",119,1,7,2,2006,100,100.7,2.92,127.16,NA,NA,NA,0.08,0.03,8.89,0.58,5.38,7.894,NA,NA,NA,36.648,NA,36.652,19.914,26.045,NA,NA,21.5,4.8,5.23,20.98,4.68,3.83,0.1,NA,NA,0,0.05,0.11,2006-02-07,"2006-2-7",37
"2405",119,1,7,2,2006,130,130.7,2.85,124.13,NA,NA,NA,0.03,0.02,9.33,0.63,6.35,7.879,0.002409,2181.2,520.8,36.601,NA,36.604,19.456,26.129,NA,NA,40.43,8.69,5.43,39.45,8.48,6.13,0.11,67.2,NA,NA,NA,NA,2006-02-07,"2006-2-7",37
"2406",119,1,7,2,2006,160,162.4,2.05,89.43,NA,NA,NA,0.04,0.03,10.78,0.96,11.33,7.817,0.00242,2222.2,605,36.524,NA,36.53,18.887,26.22,NA,NA,33.61,5.17,7.59,32.8,5.04,5.59,0.14,NA,NA,NA,NA,NA,2006-02-07,"2006-2-7",37
"2407",119,1,7,2,2006,200,199.7,0.54,23.57,NA,NA,NA,0.35,0.02,7.59,1.58,26.16,7.682,0.002405,2268.5,833.9,36.424,NA,36.433,18.076,26.351,NA,NA,45.49,6.83,7.77,44.4,6.67,12.93,0.16,55.58,NA,NA,NA,NA,2006-02-07,"2006-2-7",37
"2408",119,1,7,2,2006,230,230.5,0.05,2.14,NA,NA,NA,2.16,0.01,0.04,2.65,39.59,7.642,0.002429,2306.7,928.4,36.398,NA,36.407,17.891,26.378,NA,NA,56.69,9.24,7.15,55.33,9.02,5.01,0.06,54.6,NA,NA,NA,NA,2006-02-07,"2006-2-7",37
"2409",119,1,7,2,2006,250,250.2,0.01,0.35,NA,NA,NA,0.11,0.04,1.19,1.17,34.76,7.643,0.002449,2327.5,929.8,36.377,NA,36.385,17.758,26.393,NA,NA,92.67,18.14,5.96,90.43,17.7,5.79,0.1,NA,NA,NA,NA,NA,2006-02-07,"2006-2-7",37
"2410",119,1,7,2,2006,300,301.3,0,0,NA,NA,NA,4.42,0,0.03,2.78,46.24,7.63,0.002425,2308.1,945.4,36.345,NA,36.354,17.584,26.412,NA,NA,61.79,11.93,6.04,60.3,11.64,7.93,0.16,NA,NA,NA,NA,NA,2006-02-07,"2006-2-7",37
"2411",119,1,7,2,2006,350,350.8,0,0,NA,NA,NA,6.07,0,0.03,2.89,50.35,7.626,0.002436,2320.1,956.8,36.33,NA,36.337,17.507,26.419,NA,NA,46.6,8.5,6.39,45.47,8.3,5.72,0.09,55.41,NA,NA,NA,NA,2006-02-07,"2006-2-7",37
"2412",119,1,7,2,2006,400,401.6,0,0,NA,NA,NA,7.79,0.01,0.02,2.59,58.49,7.614,0.00246,2348.1,994.8,36.316,NA,36.324,17.445,26.423,NA,NA,74.78,16.75,5.21,72.98,16.35,6.27,0.36,NA,NA,NA,NA,NA,2006-02-07,"2006-2-7",37
"2413",119,1,7,2,2006,500,501.9,NA,NA,NA,NA,NA,12.63,0,0.02,3.08,64.63,7.615,0.002456,2344.1,986,36.3,NA,36.296,17.324,26.431,NA,NA,57.7,10.54,6.39,56.31,10.29,5.87,0.18,NA,NA,NA,NA,NA,2006-02-07,"2006-2-7",37
