"","Cruise_ID","Leg","lon","lat","Date","Day","days","Month","Year","Depth_target","Depth_real","O2_ml_L","O2_ml_L_Q","O2_umol_kg","O2_umol_kg_Q","SiOH4_Cumana","SiOH4_Cumana_Q","PO4_Cumana","PO4_Cumana_Q","NO3_Cumana","NO3_Cumana_Q","NH4","NH4_Q","NO2","NO2_Q","NO3_NO2","NO3_NO2_Q","PO4","PO4_Q","SiOH4","SiOH4_Q","pH","pH_Q","Alkalinity","Alkalinity_Q","TCO2","TCO2_Q","fCO2","fCO2_Q","sal_bot","sal_bot_Q","sal_bot_corr","sal_bot_corr_Q","sal_ctd","sal_ctd_Q","Temp","Temp_Q","Sigma_t","Sigma_t_Q","TPP","TPP_Q","PIP","PIP_Q","POC_ug_L","POC_ug_L_Q","PON_ug_L","PON_ug_L_Q","CtoN_part","CtoN_part_Q","POC_ug_kg","POC_ug_kg_Q","PON_ug_kg","PON_ug_kg_Q","DON_USF_uM","DON_USF_uM_Q","DOP_USF_uM","DOP_USF_uM_Q","DOC","DOC_Q","TOC","TOC_Q","PriPro","PriPro_Q","Chl","Chl_Q","Phaeo","Phaeo_Q"
"3933","93HG_208",1,-64.67,10.5,2013-12-04,4,337,12,2013,250,249.71,"0.07",0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.02",0,"0.06",0,"0.55",0,"0.85",0,NA,0,NA,0,"0.00242",0,NA,0,NA,0,36.382,0,NA,9,NA,0,17.876,0,26.37,0,NA,9,NA,9,"111.54",4,"17.91",4,NA,0,"108.85",4,"17.47",4,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"3934","93HG_208",1,-64.67,10.5,2013-12-04,4,337,12,2013,281,254.75,"0.08",0,"0.00",0,NA,9,9.96920996838687e+36,9,NA,9,"0.09",0,"0.05",0,"0.23",0,"1.34",0,NA,0,NA,0,"0.00242",0,NA,0,NA,0,36.383,0,NA,9,NA,0,17.869,0,26.371,0,NA,9,NA,9,"159.42",4,"19.79",4,NA,0,"155.57",4,"19.31",4,NA,9,NA,9,54.05,0,"164.02",8,NA,9,NA,9,NA,9
"3935","93HG_208",1,-64.67,10.5,2013-12-04,4,337,12,2013,300,299.86,"0.00",0,"0.00",0,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.02",0,"0.01",0,NA,0,NA,0,NA,0,"0.00242",0,NA,0,NA,0,36.361,0,NA,9,NA,0,17.741,0,26.386,0,NA,9,NA,9,NA,0,"11.88",0,NA,0,NA,0,"11.59",0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"3936","93HG_208",1,-64.67,10.5,2013-12-04,4,337,12,2013,350,350.27,"0.00",0,"0.00",0,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.03",8,"0.04",0,NA,0,NA,0,NA,0,"0.00243",0,NA,0,NA,0,36.347,0,NA,9,NA,0,17.634,0,26.399,0,NA,9,NA,9,NA,0,"10.46",0,NA,0,NA,0,"10.20",0,NA,9,NA,9,58.68,0,NA,0,NA,9,NA,9,NA,9
"3937","93HG_208",1,-64.67,10.5,2013-12-04,4,337,12,2013,400,401.03,"0.00",0,"0.00",0,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.00",0,"0.00",0,NA,0,NA,0,NA,0,"0.00243",0,NA,0,"1001.5",0,36.332,0,NA,9,NA,0,17.56,0,26.407,0,NA,9,NA,9,NA,0,"10.27",0,NA,0,NA,0,"10.02",0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"3938","93HG_208",1,-64.67,10.5,2013-12-04,4,337,12,2013,500,501.41,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,"14.42",0,"0.02",4,"0.03",0,NA,0,NA,0,NA,0,"0.00247",0,NA,0,"1029.7",0,36.305,0,NA,9,NA,0,17.401,0,26.422,0,NA,9,NA,9,NA,0,"13.28",8,NA,0,NA,0,"12.96",8,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"3939","93HG_208",1,-64.67,10.5,2013-12-04,4,337,12,2013,750,751.49,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.02",4,"0.05",0,NA,0,NA,0,NA,0,"0.00248",0,NA,0,"1098.3",0,36.275,0,NA,9,NA,0,17.259,0,26.43,0,NA,9,NA,9,NA,0,"11.36",8,NA,0,NA,0,"11.09",8,NA,9,NA,9,53.68,0,NA,0,NA,9,NA,9,NA,9
"3940","93HG_208",1,-64.67,10.5,2013-12-04,4,337,12,2013,1310,1310.53,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.02",4,"0.07",0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,36.256,0,NA,9,NA,0,17.292,0,26.41,0,NA,9,NA,9,NA,0,"10.19",0,NA,0,NA,0,NA,0,NA,9,NA,9,67.9,8,NA,8,NA,9,NA,9,NA,9
"3941","93HG_209",1,-64.67,10.5,2014-01-14,14,13,1,2014,1,1,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.29",0,"0.10",0,"0.28",0,"0.18",0,"1.83",0,NA,0,"0.00244",0,NA,8,NA,0,36.804,0,NA,9,NA,0,23.104,0,25.272,0,NA,9,NA,9,"164.80",0,"19.84",0,NA,0,"160.83",0,"19.36",0,NA,9,NA,9,82.39,0,NA,9,NA,0,1.06,0,0.9,0
"3942","93HG_209",1,-64.67,10.5,2014-01-14,14,13,1,2014,7,7.69,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.20",0,"0.10",0,"0.33",0,"0.13",0,NA,0,NA,0,"0.00241",0,NA,0,NA,0,36.806,0,NA,9,NA,0,23.072,0,25.281,0,NA,9,NA,9,"156.42",0,NA,0,NA,0,"152.65",0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,0,1.1,0,0.9,0
"3943","93HG_209",1,-64.67,10.5,2014-01-14,14,13,1,2014,15,14.84,NA,0,"176.88",0,NA,9,9.96920996838687e+36,9,NA,9,"0.46",0,"0.21",0,"1.99",0,"0.22",0,NA,0,NA,0,"0.00240",0,NA,0,NA,0,36.803,0,NA,9,NA,0,22.822,0,25.355,0,NA,9,NA,9,"136.75",0,"15.15",0,"10.53",0,"133.45",0,"14.78",0,NA,9,NA,9,NA,9,NA,9,NA,0,0.64,0,0.57,0
"3944","93HG_209",1,-64.67,10.5,2014-01-14,14,13,1,2014,25,25.98,NA,0,"126.77",0,NA,9,9.96920996838687e+36,9,NA,9,"0.62",0,"0.52",0,NA,0,"0.47",0,NA,8,NA,8,"0.00241",0,NA,8,NA,8,36.821,0,NA,9,NA,0,22.192,0,25.542,0,NA,9,NA,9,NA,0,"10.84",0,NA,0,NA,0,"10.58",0,NA,9,NA,9,NA,9,NA,9,"0.23",0,0.17,0,0.32,0
"3945","93HG_209",1,-64.67,10.5,2014-01-14,14,13,1,2014,35,36.51,NA,0,"123.38",0,NA,9,9.96920996838687e+36,9,NA,9,"0.27",0,"0.34",0,NA,0,"0.89",4,NA,0,NA,0,"0.00240",0,NA,0,NA,0,36.779,0,NA,9,NA,0,21.563,0,25.697,0,NA,9,NA,9,"114.08",0,"12.36",0,"10.77",0,"111.33",0,"12.06",0,NA,9,NA,9,55.6,0,NA,9,"0.02",0,0.2,0,0.3,0
"3946","93HG_209",1,-64.67,10.5,2014-01-14,14,13,1,2014,55,54.89,NA,0,"122.34",0,NA,9,9.96920996838687e+36,9,NA,9,"0.27",0,"0.12",0,NA,0,"0.58",4,"11.06",8,NA,0,"0.00239",0,NA,0,NA,0,36.734,0,NA,9,NA,0,20.643,0,25.903,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,"0.01",0,0.08,0,0.14,0
"3947","93HG_209",1,-64.67,10.5,2014-01-14,14,13,1,2014,75,74.3,NA,0,"113.00",0,NA,9,9.96920996838687e+36,9,NA,9,"0.18",0,"0.06",0,"10.04",0,"0.70",4,"14.28",8,NA,0,"0.00240",0,NA,0,NA,0,36.671,0,NA,9,NA,0,19.913,0,26.043,0,NA,9,NA,9,NA,0,NA,0,"10.47",0,NA,0,NA,0,NA,9,NA,9,58.79,0,NA,9,"0.00",0,0.04,0,0.1,0
"3948","93HG_209",1,-64.67,10.5,2014-01-14,14,13,1,2014,100,99.38,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.17",0,"0.04",0,"11.43",0,"0.90",0,NA,8,NA,0,"0.00239",0,NA,0,NA,0,36.604,0,NA,9,NA,0,19.483,0,26.119,0,NA,9,NA,9,"117.09",8,"14.63",8,NA,8,"114.27",8,"14.28",8,NA,9,NA,9,NA,9,NA,9,"0.00",0,0.04,0,0.09,0
"3949","93HG_209",1,-64.67,10.5,2014-01-14,14,13,1,2014,130,130.61,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.19",0,"0.05",0,"11.64",0,"0.98",0,NA,0,NA,0,"0.00238",0,NA,0,NA,0,36.554,0,NA,9,NA,0,19.002,0,26.203,0,NA,9,NA,9,NA,0,NA,0,"12.30",0,NA,0,NA,0,NA,9,NA,9,59.84,0,NA,9,NA,9,NA,9,NA,9
"3950","93HG_209",1,-64.67,10.5,2014-01-14,14,13,1,2014,160,160.84,"0.82",0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.29",0,"0.04",0,"12.37",0,"1.58",0,NA,4,NA,0,"0.00238",0,NA,0,NA,0,36.451,0,NA,9,NA,0,18.288,0,26.311,0,NA,9,NA,9,NA,8,"12.62",8,NA,8,NA,8,"12.31",8,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"3951","93HG_209",1,-64.67,10.5,2014-01-14,14,13,1,2014,200,201.06,"0.21",0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.18",0,"0.03",0,NA,8,"1.94",0,NA,0,NA,0,"0.00240",0,NA,0,NA,0,36.419,0,NA,9,NA,0,17.991,0,26.351,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,76.35,8,NA,9,NA,9,NA,9,NA,9
"3952","93HG_209",1,-64.67,10.5,2014-01-14,14,13,1,2014,250,249.61,"0.08",0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.16",0,"0.09",0,NA,0,"1.89",0,NA,0,NA,0,"0.00242",0,NA,0,NA,0,36.378,0,NA,9,NA,0,17.848,0,26.369,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"3953","93HG_209",1,-64.67,10.5,2014-01-14,14,13,1,2014,NA,NA,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,9,NA,9,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"3954","93HG_209",1,-64.67,10.5,2014-01-14,14,13,1,2014,300,298.75,"0.05",0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.02",4,"0.03",0,NA,0,NA,0,NA,0,"0.00241",0,NA,0,NA,0,36.364,0,NA,9,NA,0,17.722,0,26.384,0,NA,9,NA,9,"146.37",4,"15.13",4,"11.29",4,"142.84",4,"14.76",4,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"3955","93HG_209",1,-64.67,10.5,2014-01-14,14,13,1,2014,350,351.09,"0.00",0,"0.00",0,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.02",4,"0.07",0,NA,0,NA,0,NA,8,"0.00242",0,NA,0,NA,8,36.341,0,NA,9,NA,0,17.607,0,26.397,0,NA,9,NA,9,NA,0,"12.14",0,NA,0,NA,0,"11.84",0,NA,9,NA,9,61.26,0,NA,8,NA,9,NA,9,NA,9
"3956","93HG_209",1,-64.67,10.5,2014-01-14,14,13,1,2014,400,402.83,"0.00",0,"0.00",0,NA,9,9.96920996838687e+36,9,NA,9,"10.48",0,"0.02",4,"0.07",0,NA,0,NA,0,NA,0,"0.00245",0,NA,0,NA,0,36.326,0,NA,9,NA,0,17.518,0,26.407,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"3957","93HG_209",1,-64.67,10.5,2014-01-14,14,13,1,2014,500,501.96,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,"15.32",0,"0.02",4,"0.09",0,NA,0,NA,8,NA,0,"0.00245",0,NA,0,"1015.5",0,36.301,0,NA,9,NA,0,17.379,0,26.42,0,NA,9,NA,9,NA,0,"10.25",0,NA,0,NA,0,"10.00",0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"3958","93HG_209",1,-64.67,10.5,2014-01-14,14,13,1,2014,750,747.19,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.01",0,"0.10",0,NA,0,NA,8,NA,0,"0.00247",0,NA,0,"1072.2",0,36.266,0,NA,9,NA,0,17.256,0,26.425,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,58.5,0,NA,4,NA,9,NA,9,NA,9
"3959","93HG_209",1,-64.67,10.5,2014-01-14,14,13,1,2014,1310,1298.8,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.01",0,"0.12",0,NA,0,NA,0,NA,0,"0.00251",0,NA,0,"1129.1",0,36.252,0,NA,9,NA,0,17.291,0,26.405,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,63.74,4,NA,4,NA,9,NA,9,NA,9
"3960","93HG_210",1,-64.67,10.5,2014-02-04,4,34,2,2014,1,1.71,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.28",0,"0.07",0,"0.14",0,"0.16",0,NA,0,NA,0,"0.00244",0,NA,8,NA,0,36.722,0,NA,9,NA,0,22.282,0,25.442,0,NA,9,NA,9,"171.06",0,NA,0,NA,0,"166.94",0,NA,0,NA,9,NA,9,74.9,0,NA,9,"19.37",0,2.99,0,2.17,0
"3961","93HG_210",1,-64.67,10.5,2014-02-04,4,34,2,2014,7,7.06,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.13",0,"0.07",0,"0.18",0,"0.16",0,NA,0,NA,0,"0.00244",0,NA,0,NA,0,36.733,0,NA,9,NA,0,21.471,0,25.67,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,"12.87",0,2.38,0,1.93,0
"3962","93HG_210",1,-64.67,10.5,2014-02-04,4,34,2,2014,15,14.53,NA,0,"180.03",0,NA,9,9.96920996838687e+36,9,NA,9,"0.29",0,"0.13",0,NA,0,"0.23",0,NA,0,NA,4,"0.00245",0,NA,0,NA,0,36.726,0,NA,9,NA,0,21.348,0,25.711,0,NA,9,NA,9,"189.30",0,NA,0,NA,0,"184.74",0,NA,0,NA,9,NA,9,NA,9,NA,9,"1.88",0,2.81,0,1.86,0
"3963","93HG_210",1,-64.67,10.5,2014-02-04,4,34,2,2014,25,24.27,NA,0,"138.91",0,NA,9,9.96920996838687e+36,9,NA,9,"0.21",0,"0.31",0,NA,0,"0.42",0,NA,0,NA,4,"0.00242",0,NA,8,NA,0,36.77,0,NA,9,NA,0,21.074,0,25.809,0,NA,9,NA,9,"128.81",0,NA,0,NA,0,"125.70",0,NA,0,NA,9,NA,9,NA,9,NA,9,"0.23",0,0.65,0,0.68,0
"3964","93HG_210",1,-64.67,10.5,2014-02-04,4,34,2,2014,35,34.48,NA,0,"125.00",0,NA,9,9.96920996838687e+36,9,NA,9,"0.08",0,"0.20",0,NA,0,"0.52",0,NA,0,NA,0,"0.00243",0,NA,8,NA,0,36.711,0,NA,9,NA,0,20.842,0,25.864,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,59.37,0,NA,9,"0.09",0,0.17,0,0.37,0
"3965","93HG_210",1,-64.67,10.5,2014-02-04,4,34,2,2014,55,55.61,NA,0,"146.91",0,NA,9,9.96920996838687e+36,9,NA,9,"0.11",0,"0.12",0,NA,0,"0.52",0,NA,0,NA,0,"0.00242",0,NA,8,NA,0,36.723,0,NA,9,NA,0,20.64,0,25.908,0,NA,9,NA,9,NA,0,"10.30",0,NA,0,NA,0,"10.05",0,NA,9,NA,9,NA,9,NA,9,"0.00",0,0.11,0,0.28,0
"3966","93HG_210",1,-64.67,10.5,2014-02-04,4,34,2,2014,75,74.79,NA,0,"134.56",0,NA,9,9.96920996838687e+36,9,NA,9,"0.09",0,"0.10",0,NA,0,"0.60",0,NA,0,NA,0,"0.00241",0,NA,0,NA,0,36.672,0,NA,9,NA,0,19.993,0,26.035,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,65.67,4,NA,9,"0.04",0,0.07,0,0.17,0
"3967","93HG_210",1,-64.67,10.5,2014-02-04,4,34,2,2014,100,99.74,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.67",8,"0.07",0,NA,0,"0.58",0,NA,0,NA,0,"0.00241",0,NA,0,NA,0,36.629,0,NA,9,NA,0,19.629,0,26.109,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,"0.00",0,0.07,0,0.15,0
"3968","93HG_210",1,-64.67,10.5,2014-02-04,4,34,2,2014,130,126.26,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.08",0,"0.04",0,NA,0,"0.60",0,NA,0,NA,0,"0.00239",0,NA,0,NA,0,36.592,0,NA,9,NA,0,19.261,0,26.172,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,58.74,0,NA,9,NA,9,NA,9,NA,9
"3969","93HG_210",1,-64.67,10.5,2014-02-04,4,34,2,2014,160,163.83,"1.69",0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.13",0,"0.03",0,"12.09",0,"1.23",0,"13.59",0,NA,0,"0.00239",0,NA,0,NA,0,36.478,0,NA,9,NA,0,18.415,0,26.296,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"3970","93HG_210",1,-64.67,10.5,2014-02-04,4,34,2,2014,200,198.15,"1.94",0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.03",0,"0.03",0,"11.44",0,"1.16",0,"13.22",4,NA,4,"0.00240",0,NA,0,NA,4,36.431,0,NA,9,NA,0,18.182,0,26.328,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,64.16,0,NA,9,NA,9,NA,9,NA,9
"3971","93HG_210",1,-64.67,10.5,2014-02-04,4,34,2,2014,238,238.17,"0.06",0,"1.04",0,NA,9,9.96920996838687e+36,9,NA,9,"0.45",0,"0.00",0,"0.00",0,"1.93",0,NA,0,NA,0,"0.00243",0,NA,0,"1019.8",4,36.381,0,NA,9,NA,0,17.875,0,26.364,0,NA,9,NA,9,NA,0,"16.20",4,NA,4,NA,0,"15.81",4,NA,9,NA,9,58.61,0,NA,8,NA,9,NA,9,NA,9
"3972","93HG_210",1,-64.67,10.5,2014-02-04,4,34,2,2014,250,248.78,"0.05",0,"0.00",0,NA,9,9.96920996838687e+36,9,NA,9,"1.36",0,"0.00",0,"0.00",0,NA,0,NA,0,NA,0,"0.00242",0,NA,0,"1003.3",0,36.38,0,NA,9,NA,0,17.849,0,26.367,0,NA,9,NA,9,NA,0,"10.55",0,NA,0,NA,0,"10.30",0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"3973","93HG_210",1,-64.67,10.5,2014-02-04,4,34,2,2014,300,298.09,"0.02",0,"0.00",0,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.01",0,"0.02",0,NA,0,NA,0,NA,0,"0.00244",0,NA,0,NA,0,36.355,0,NA,9,NA,0,17.696,0,26.386,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"3974","93HG_210",1,-64.67,10.5,2014-02-04,4,34,2,2014,350,NA,"0.00",0,NA,9,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.01",0,"0.06",0,NA,0,NA,0,NA,0,"0.00244",0,NA,0,NA,9,36.314,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,56.13,0,NA,8,NA,9,NA,9,NA,9
"3975","93HG_210",1,-64.67,10.5,2014-02-04,4,34,2,2014,400,397.92,"0.00",0,"0.00",0,NA,9,9.96920996838687e+36,9,NA,9,"11.22",0,"0.01",0,"0.10",0,NA,0,NA,0,NA,0,"0.00243",0,NA,0,"1004.1",0,36.319,0,NA,9,NA,0,17.494,0,26.408,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"3976","93HG_210",1,-64.67,10.5,2014-02-04,4,34,2,2014,500,497.14,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,"15.22",0,"0.01",0,"0.14",4,NA,0,NA,0,NA,0,"0.00248",0,NA,0,"1060.4",4,36.299,0,NA,9,NA,0,17.388,0,26.418,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"3977","93HG_210",1,-64.67,10.5,2014-02-04,4,34,2,2014,750,745.06,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.00",0,"0.19",4,NA,0,NA,0,NA,0,"0.00250",0,NA,0,"1088.0",0,36.267,0,NA,9,NA,0,17.26,0,26.424,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,56.98,0,NA,4,NA,9,NA,9,NA,9
"3978","93HG_210",1,-64.67,10.5,2014-02-04,4,34,2,2014,1310,1299.3,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,NA,0,"0.00",0,"0.23",4,NA,0,NA,0,NA,0,"0.00253",0,NA,8,"1159.8",8,36.254,0,NA,9,NA,0,17.293,0,26.405,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,56.71,0,NA,4,NA,9,NA,9,NA,9
"3979","93HG_211",1,-64.67,10.5,2014-04-01,1,90,4,2014,1,1.28,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.18",0,"0.00",0,"0.00",0,"0.08",0,"0.84",0,NA,8,"0.00242",0,NA,0,NA,0,36.812,0,NA,9,NA,0,23.25,0,25.225,0,NA,9,NA,9,NA,0,NA,0,NA,0,"199.99",0,NA,0,NA,9,NA,9,69.74,0,NA,9,NA,0,0.74,0,0.63,0
"3980","93HG_211",1,-64.67,10.5,2014-04-01,1,90,4,2014,7,6.04,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.26",0,"0.00",0,"0.00",0,"0.07",0,"1.03",0,NA,8,"0.00240",0,NA,0,NA,0,36.819,0,NA,9,NA,0,22.473,0,25.451,0,NA,9,NA,9,"165.99",0,NA,0,NA,0,"161.99",0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,0,1.76,0,1.57,0
"3981","93HG_211",1,-64.67,10.5,2014-04-01,1,90,4,2014,15,14.53,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.26",0,"0.00",0,"0.00",0,"0.10",0,NA,0,NA,8,"0.00242",0,NA,0,NA,0,36.803,0,NA,9,NA,0,22.293,0,25.504,0,NA,9,NA,9,"163.30",0,NA,0,NA,0,"159.36",0,NA,0,NA,9,NA,9,NA,9,NA,9,"0.20",0,1.13,0,0.99,0
"3982","93HG_211",1,-64.67,10.5,2014-04-01,1,90,4,2014,25,24.65,NA,0,"155.96",0,NA,9,9.96920996838687e+36,9,NA,9,"0.77",0,"0.19",0,NA,0,"0.26",0,NA,0,NA,8,"0.00243",0,NA,8,NA,8,36.836,0,NA,9,NA,0,21.594,0,25.718,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,"1.75",0,2.11,0,1.48,0
"3983","93HG_211",1,-64.67,10.5,2014-04-01,1,90,4,2014,35,34.7,NA,0,"134.45",0,NA,9,9.96920996838687e+36,9,NA,9,"0.26",0,"0.38",0,NA,0,"0.42",0,NA,0,NA,8,"0.00242",0,NA,8,NA,8,36.766,0,NA,9,NA,0,21.2,0,25.807,0,NA,9,NA,9,NA,0,"12.17",0,NA,0,NA,0,"11.88",0,NA,9,NA,9,82.39,8,NA,9,"0.29",0,0.59,0,0.85,0
"3984","93HG_211",1,-64.67,10.5,2014-04-01,1,90,4,2014,55,54.87,NA,0,"131.85",0,NA,9,9.96920996838687e+36,9,NA,9,"0.18",0,"0.29",0,NA,0,"0.47",0,NA,0,NA,8,"0.00242",0,NA,8,NA,8,36.761,0,NA,9,NA,0,20.794,0,25.89,0,NA,9,NA,9,NA,0,"13.45",0,NA,0,NA,0,"13.13",0,NA,9,NA,9,NA,9,NA,9,"0.06",0,0.29,0,0.49,0
"3985","93HG_211",1,-64.67,10.5,2014-04-01,1,90,4,2014,75,74.57,NA,0,"125.80",0,NA,9,9.96920996838687e+36,9,NA,9,"0.23",0,"0.15",0,NA,0,"0.55",0,NA,0,NA,8,"0.00242",0,NA,8,NA,8,36.747,0,NA,9,NA,0,20.419,0,25.963,0,NA,9,NA,9,NA,8,"11.57",0,NA,0,NA,8,"11.29",0,NA,9,NA,9,53.94,0,NA,9,"0.00",0,0.19,0,0.33,0
"3986","93HG_211",1,-64.67,10.5,2014-04-01,1,90,4,2014,100,100.38,NA,0,"130.88",0,NA,9,9.96920996838687e+36,9,NA,9,"0.11",0,"0.07",0,NA,0,"0.51",0,NA,0,NA,8,"0.00241",0,NA,0,NA,0,36.702,0,NA,9,NA,0,20.216,0,26.004,0,NA,9,NA,9,NA,8,"10.43",0,NA,0,NA,8,"10.17",0,NA,9,NA,9,NA,9,NA,9,"0.01",0,0.11,0,0.25,0
"3987","93HG_211",1,-64.67,10.5,2014-04-01,1,90,4,2014,130,130.52,NA,0,"121.03",0,NA,9,9.96920996838687e+36,9,NA,9,"0.11",0,"0.04",0,NA,0,"0.67",0,NA,0,NA,8,"0.00241",0,NA,0,NA,0,36.628,0,NA,9,NA,0,19.512,0,26.125,0,NA,9,NA,9,NA,8,"10.72",0,NA,0,NA,8,"10.46",0,NA,9,NA,9,62.82,0,NA,9,NA,9,NA,9,NA,9
"3988","93HG_211",1,-64.67,10.5,2014-04-01,1,90,4,2014,160,159.85,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.10",0,"0.08",0,"12.01",0,"0.96",0,NA,0,NA,8,"0.00241",0,NA,0,NA,0,36.525,0,NA,9,NA,0,18.736,0,26.254,0,NA,9,NA,9,"111.75",8,"11.55",8,"11.29",8,"109.06",8,"11.27",8,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"3989","93HG_211",1,-64.67,10.5,2014-04-01,1,90,4,2014,200,200.77,"0.65",0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,"0.09",0,"0.03",0,"10.52",0,"1.70",0,NA,0,NA,8,"0.00240",0,NA,0,NA,0,36.441,0,NA,9,NA,0,18.124,0,26.336,0,NA,9,NA,9,NA,8,NA,0,"11.60",8,NA,8,NA,0,NA,9,NA,9,56.91,0,NA,9,NA,9,NA,9,NA,9
