Cruise,Leg,Day,Month,Year,Depth_target,Depth_real,O2_ml_L,O2_umol_kg,SiOH4_Cumana,  PO4_Cumana,NO3_Cumana,NH4 ,NO2 ,NO3NO2 ,PO4,SiOH4,pH,Alkalinity,TCO2,fCO2,Salinity_bott,Salinity_bottcorr,Salinity_ctd,Temp_ctd,Sigma-t_ctd,TPP,PIP,POC,PN,C/N part.,POC,PN,DON_USF,DOP_USF,DOC,TOC,PriPro,Chl,Phaeo,,
106,1,09,11,2004,250,249.6,0.06,3.29,-9999,-9999,-9999,0.44,0.44,3.61,1.89,34.35,7.649,0.002421,2297.2,904.1,36.436,-9999,-9999,17.757,-9999,-9999,-9999,38.94,7.39,6.15,38.01,7.21,4.78,0.45,-9999,-9999,-9999,-9999,-9999,,
106,1,09,11,2004,275,273.0,0.05,2.50,-9999,-9999,-9999,0.42,0.57,0.36,1.62,37.35,7.654,0.002421,2295.7,890.4,36.366,-9999,-9999,17.692,-9999,-9999,-9999,25.27,6.84,4.31,24.66,6.68,3.88,0.42,-9999,-9999,-9999,-9999,-9999,,
106,1,09,11,2004,300,299.4,0.01,1.48,-9999,-9999,-9999,2.48,0.02,0.03,2.60,42.78,7.655,0.002412,2285.4,881.6,36.386,-9999,-9999,17.620,-9999,-9999,-9999,45.86,8.83,6.06,44.76,8.61,4.08,0.35,-9999,-9999,-9999,-9999,-9999,,
106,1,09,11,2004,350,349.2,0.00,0.00,-9999,-9999,-9999,4.53,0.01,0.03,2.78,47.74,7.645,0.002428,2304.9,908.0,36.338,-9999,-9999,17.530,-9999,-9999,-9999,54.31,8.92,7.11,53.00,8.70,4.45,0.35,-9999,-9999,-9999,-9999,-9999,,
106,1,09,11,2004,400,400.4,0.00,0.00,-9999,-9999,-9999,6.82,0.01,0.03,2.84,52.16,7.652,0.002439,2312.6,893.4,36.323,-9999,-9999,17.468,-9999,-9999,-9999,41.51,6.93,6.98,40.51,6.77,4.16,0.38,-9999,-9999,-9999,-9999,-9999,,
106,1,09,11,2004,500,500.1,-9999,-9999,-9999,-9999,-9999,12.03,0.03,0.03,3.08,62.76,7.644,0.002457,2333.0,914.5,36.300,-9999,-9999,17.340,-9999,-9999,-9999,30.01,7.84,4.47,29.29,7.65,4.30,0.55,-9999,-9999,-9999,-9999,-9999,,
106,1,09,11,2004,750,749.8,-9999,-9999,-9999,-9999,-9999,20.44,0.02,0.03,3.53,80.39,7.621,0.002487,2371.0,977.4,36.249,-9999,-9999,17.186,-9999,-9999,-9999,22.64,5.76,4.58,22.09,5.63,3.97,0.49,-9999,-9999,-9999,-9999,-9999,,
106,1,09,11,2004,1310,1311.6,-9999,-9999,-9999,-9999,-9999,26.90,0.01,0.07,3.91,93.12,7.611,0.002502,2389.1,1010.4,36.229,-9999,-9999,17.215,-9999,-9999,-9999,32.19,7.93,4.74,31.41,7.73,6.86,0.43,-9999,-9999,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1,07,12,2004,1,2.3,5.054,220.349,-9999,-9999,-9999,0.15,0.04,0.00,0.05,0.06,-9999,0.002405,-9999,-9999,36.794,-9999,36.785,26.048,24.366,-9999,-9999,251.09,23.56,12.43,245.03,22.99,5.42,0.36,-9999,-9999,4.30,0.59,0.31,,
107,1,07,12,2004,7,7.2,4.823,210.277,-9999,-9999,-9999,0.06,0.01,0.00,0.04,0.00,-9999,0.002426,-9999,-9999,36.780,-9999,36.784,25.917,24.406,-9999,-9999,277.26,25.95,12.47,270.57,25.32,5.55,0.39,-9999,-9999,4.02,0.50,0.37,,
107,1,07,12,2004,15,15.0,4.839,210.960,-9999,-9999,-9999,0.10,0.03,0.00,0.05,0.00,-9999,0.002426,-9999,-9999,36.784,-9999,36.783,25.708,24.470,-9999,-9999,205.54,25.23,9.51,200.59,24.62,5.97,0.39,-9999,-9999,3.53,0.58,0.24,,
107,1,07,12,2004,25,25.6,4.531,197.535,-9999,-9999,-9999,0.07,0.01,0.00,0.05,0.05,-9999,0.002419,-9999,-9999,36.782,-9999,36.787,25.669,24.486,-9999,-9999,186.91,25.91,8.42,182.41,25.28,6.28,0.38,-9999,-9999,1.33,0.38,0.56,,
107,1,07,12,2004,35,35.0,3.469,151.170,-9999,-9999,-9999,0.20,0.34,4.22,0.29,2.27,-9999,0.002420,-9999,-9999,36.869,-9999,36.872,24.263,24.981,-9999,-9999,86.00,10.58,9.48,83.93,10.33,5.67,0.44,-9999,-9999,0.24,0.30,0.41,,
107,1,07,12,2004,55,56.9,3.189,138.848,-9999,-9999,-9999,0.09,0.08,6.93,0.43,3.30,-9999,0.002415,-9999,-9999,36.816,-9999,36.817,21.995,25.600,-9999,-9999,64.34,5.54,13.55,62.79,5.41,4.61,0.46,-9999,-9999,0.04,0.04,0.12,,
107,1,07,12,2004,75,75.0,3.145,136.911,-9999,-9999,-9999,0.04,0.06,7.72,0.48,3.60,-9999,0.002415,-9999,-9999,36.756,-9999,36.763,21.184,25.786,-9999,-9999,49.49,3.56,16.23,48.30,3.47,5.90,0.31,-9999,-9999,0.10,0.03,0.05,,
107,1,07,12,2004,100,99.9,2.769,120.510,-9999,-9999,-9999,0.05,0.03,9.95,0.66,5.71,-9999,0.002404,-9999,-9999,36.628,-9999,36.616,19.584,26.105,-9999,-9999,55.60,7.70,8.42,54.26,7.51,4.49,0.42,-9999,-9999,0.00,0.02,0.05,,
107,1,07,12,2004,130,130.6,2.825,122.950,-9999,-9999,-9999,0.06,0.02,9.98,0.72,6.23,-9999,0.002406,-9999,-9999,36.568,-9999,36.566,19.237,26.157,-9999,-9999,41.96,4.64,10.55,40.95,4.53,5.29,0.44,-9999,-9999,-9999,-9999,-9999,,
107,1,07,12,2004,160,164.2,1.361,59.222,-9999,-9999,-9999,0.08,0.02,11.51,1.25,16.38,-9999,0.002398,-9999,-9999,36.515,-9999,36.520,18.596,26.287,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
107,1,07,12,2004,200,201.5,0.237,10.302,-9999,-9999,-9999,0.97,0.03,8.25,1.80,28.20,-9999,0.002405,-9999,-9999,36.411,-9999,36.423,17.957,26.373,-9999,-9999,53.00,9.68,6.39,51.72,9.45,3.57,0.50,-9999,-9999,-9999,-9999,-9999,,
107,1,07,12,2004,250,251.7,0.040,1.749,-9999,-9999,-9999,0.32,0.38,0.49,1.72,37.06,-9999,0.002406,-9999,-9999,36.374,-9999,36.381,17.716,26.401,-9999,-9999,72.42,10.49,8.05,70.68,10.24,4.71,0.73,-9999,-9999,-9999,-9999,-9999,,
107,1,07,12,2004,270,275.8,0.052,2.282,-9999,-9999,-9999,0.00,0.01,0.06,1.36,38.13,-9999,0.002414,-9999,-9999,36.364,-9999,36.372,17.670,26.405,-9999,-9999,74.15,12.20,7.09,72.36,11.91,4.98,0.71,-9999,-9999,-9999,-9999,-9999,,
107,1,07,12,2004,300,302.0,0.036,1.569,-9999,-9999,-9999,1.19,0.00,0.06,2.58,41.14,-9999,0.002404,-9999,-9999,36.354,-9999,36.364,17.627,26.409,-9999,-9999,83.92,13.55,7.22,81.90,13.23,5.17,0.89,-9999,-9999,-9999,-9999,-9999,,
107,1,07,12,2004,350,353.2,0.026,1.150,-9999,-9999,-9999,5.17,0.00,0.07,2.81,49.51,-9999,0.002432,-9999,-9999,36.330,-9999,36.338,17.501,26.420,-9999,-9999,81.84,13.01,7.34,79.87,12.70,3.37,0.88,-9999,-9999,-9999,-9999,-9999,,
107,1,07,12,2004,400,400.0,0.00,0.00,-9999,-9999,-9999,7.59,0.00,0.07,2.88,54.08,-9999,0.002441,-9999,-9999,36.321,-9999,36.322,17.434,26.425,-9999,-9999,78.56,8.87,10.33,76.67,8.66,3.21,0.93,-9999,-9999,-9999,-9999,-9999,,
107,1,07,12,2004,500,501.3,-9999,-9999,-9999,-9999,-9999,13.26,0.01,0.07,3.08,65.33,-9999,0.002448,-9999,-9999,36.285,-9999,36.294,17.309,26.433,-9999,-9999,67.10,11.03,7.10,65.48,10.77,3.43,0.78,-9999,-9999,-9999,-9999,-9999,,
107,1,07,12,2004,750,751.0,-9999,-9999,-9999,-9999,-9999,20.32,0.02,0.09,3.56,80.57,-9999,0.002493,-9999,-9999,36.248,-9999,36.258,17.187,26.435,-9999,-9999,63.82,6.35,11.73,62.28,6.20,5.41,1.20,-9999,-9999,-9999,-9999,-9999,,
107,1,07,12,2004,1310,1311.0,-9999,-9999,-9999,-9999,-9999,26.89,0.00,0.09,3.90,95.57,-9999,0.002518,-9999,-9999,36.236,-9999,36.241,17.217,26.415,-9999,-9999,93.60,9.50,11.49,91.35,9.27,4.22,0.96,-9999,-9999,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1,11,01,2005,1,2.2,5.08,221.41,-9999,-9999,-9999,0.10,0.03,0.01,0.04,0.00,-9999,0.002421,-9999,-9999,36.888,-9999,36.896,25.609,24.587,-9999,-9999,283.02,25.00,13.21,276.20,24.40,6.99,0.28,-9999,-9999,4.76,0.52,0.37,,
108,1,11,01,2005,7,7.1,5.01,218.49,-9999,-9999,-9999,0.04,0.02,0.00,0.03,0.00,-9999,0.002417,-9999,-9999,36.887,-9999,36.897,25.099,24.746,-9999,-9999,364.56,31.93,13.32,355.77,31.16,8.99,0.33,-9999,-9999,4.15,0.56,0.39,,
108,1,11,01,2005,15,16.0,4.82,210.26,-9999,-9999,-9999,0.22,0.03,0.00,0.04,0.00,-9999,0.002424,-9999,-9999,36.972,-9999,36.904,24.936,24.801,-9999,-9999,217.88,22.39,11.35,212.63,21.85,7.39,0.31,-9999,-9999,2.97,0.60,0.40,,
108,1,11,01,2005,25,25.7,4.41,192.04,-9999,-9999,-9999,0.40,0.05,0.07,0.07,0.00,-9999,0.002411,-9999,-9999,36.896,-9999,36.897,24.554,24.911,-9999,-9999,182.02,26.33,8.06,177.64,25.70,5.80,0.27,-9999,-9999,1.30,0.88,0.64,,
108,1,11,01,2005,35,35.6,3.47,151.16,-9999,-9999,-9999,0.09,0.56,3.79,0.24,1.38,-9999,0.002417,-9999,-9999,36.886,-9999,36.894,23.438,25.243,-9999,-9999,110.19,13.95,9.21,107.54,13.61,2.29,0.07,-9999,-9999,0.30,0.72,0.79,,
108,1,11,01,2005,55,55.4,3.29,143.41,-9999,-9999,-9999,0.08,0.09,6.17,0.36,1.90,-9999,0.002418,-9999,-9999,36.910,-9999,36.864,21.899,25.664,-9999,-9999,42.75,7.79,6.40,41.72,7.60,4.69,0.20,-9999,-9999,0.03,0.13,0.40,,
108,1,11,01,2005,75,75.3,3.17,138.08,-9999,-9999,-9999,0.07,0.05,7.31,0.40,2.48,-9999,0.002410,-9999,-9999,36.867,-9999,36.803,21.228,25.804,-9999,-9999,33.51,6.52,5.99,32.71,6.37,4.68,0.26,-9999,-9999,0.00,0.07,0.18,,
108,1,11,01,2005,100,101.7,2.93,127.40,-9999,-9999,-9999,0.20,0.04,9.08,0.59,4.14,-9999,0.002401,-9999,-9999,36.677,-9999,36.685,20.078,26.027,-9999,-9999,42.33,9.06,5.45,41.31,8.84,4.54,0.23,-9999,-9999,0.00,0.04,0.09,,
108,1,11,01,2005,130,130.9,2.67,116.17,-9999,-9999,-9999,0.05,0.02,10.07,0.60,5.67,-9999,0.002401,-9999,-9999,36.625,-9999,36.616,19.469,26.135,-9999,-9999,55.98,3.90,16.77,54.63,3.80,2.05,0.26,-9999,-9999,-9999,-9999,-9999,,
108,1,11,01,2005,160,162.5,1.96,85.29,-9999,-9999,-9999,0.00,0.03,11.24,1.01,10.94,-9999,0.002405,-9999,-9999,36.544,-9999,36.533,18.747,26.258,-9999,-9999,102.15,5.44,21.93,99.69,5.30,4.10,0.22,-9999,-9999,-9999,-9999,-9999,,
108,1,11,01,2005,200,199.1,0.60,26.06,-9999,-9999,-9999,0.15,0.02,10.36,1.59,22.25,-9999,0.002395,-9999,-9999,36.460,-9999,36.468,18.236,26.338,-9999,-9999,38.45,5.89,7.62,37.53,5.75,4.06,0.18,-9999,-9999,-9999,-9999,-9999,,
108,1,11,01,2005,250,250.1,0.07,3.14,-9999,-9999,-9999,0.02,0.12,0.51,1.04,35.20,-9999,0.002422,-9999,-9999,36.449,-9999,36.401,17.832,26.387,-9999,-9999,38.45,8.33,5.38,37.53,8.13,5.02,0.32,-9999,-9999,-9999,-9999,-9999,,
108,1,11,01,2005,270,269.1,0.10,4.52,-9999,-9999,-9999,0.45,0.01,0.01,2.38,46.44,-9999,0.002416,-9999,-9999,36.394,-9999,36.392,17.791,26.391,-9999,-9999,72.14,12.41,6.78,70.40,12.11,5.60,0.51,-9999,-9999,-9999,-9999,-9999,,
108,1,11,01,2005,300,301.5,0.03,1.12,-9999,-9999,-9999,1.74,0.01,0.00,2.58,40.80,-9999,0.002410,-9999,-9999,36.364,-9999,36.372,17.679,26.403,-9999,-9999,82.51,9.42,10.22,80.53,9.19,4.10,0.18,-9999,-9999,-9999,-9999,-9999,,
108,1,11,01,2005,350,351.8,0.00,0.00,-9999,-9999,-9999,3.74,0.01,0.00,2.77,46.36,-9999,0.002421,-9999,-9999,36.339,-9999,36.347,17.550,26.415,-9999,-9999,81.67,10.24,9.31,79.70,9.99,4.31,0.07,-9999,-9999,-9999,-9999,-9999,,
108,1,11,01,2005,400,401.9,0.00,0.00,-9999,-9999,-9999,6.16,0.04,0.00,2.86,50.63,-9999,0.002428,-9999,-9999,36.325,-9999,36.331,17.480,26.420,-9999,-9999,51.84,9.69,6.24,50.59,9.46,4.20,0.13,-9999,-9999,-9999,-9999,-9999,,
108,1,11,01,2005,500,502.5,-9999,-9999,-9999,-9999,-9999,12.12,0.04,0.01,3.12,62.70,-9999,0.002427,-9999,-9999,36.304,-9999,36.298,17.337,26.430,-9999,-9999,49.70,7.43,7.81,48.50,7.25,4.37,0.28,-9999,-9999,-9999,-9999,-9999,,
108,1,11,01,2005,750,750.1,-9999,-9999,-9999,-9999,-9999,20.40,0.04,0.01,3.57,80.36,-9999,0.002478,-9999,-9999,36.287,-9999,36.256,17.184,26.435,-9999,-9999,36.12,8.15,5.17,35.25,7.96,4.25,0.31,-9999,-9999,-9999,-9999,-9999,,
108,1,11,01,2005,1310,1310.1,-9999,-9999,-9999,-9999,-9999,26.44,0.02,0.00,3.90,92.30,-9999,0.002499,-9999,-9999,36.244,-9999,36.241,17.217,26.415,-9999,-9999,34.72,10.42,3.89,33.89,10.17,4.68,0.23,-9999,-9999,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1,10,02,2005,1,0.3,4.79,208.73,-9999,-9999,-9999,0.07,0.00,0.04,0.04,0.32,8.069,0.002445,2101.8,412.8,36.894,-9999,36.895,26.557,24.546,-9999,-9999,97.94,15.34,7.45,95.58,14.97,6.33,0.14,-9999,-9999,2.22,0.19,0.12,,
109,1,10,02,2005,7,6.7,4.53,197.40,-9999,-9999,-9999,0.03,0.00,0.06,0.04,0.28,8.077,0.002441,2092.9,396.6,36.904,-9999,36.895,26.176,24.747,-9999,-9999,124.52,13.53,10.74,121.52,13.20,5.93,0.20,-9999,-9999,1.88,0.20,0.12,,
109,1,10,02,2005,15,14.1,4.48,195.29,-9999,-9999,-9999,0.04,0.00,0.04,0.04,0.24,8.073,0.002449,2102.8,401.8,36.891,-9999,36.887,26.123,24.785,-9999,-9999,102.77,14.98,8.00,100.29,14.62,5.87,0.15,-9999,-9999,2.01,0.20,0.13,,
109,1,10,02,2005,25,24.5,4.16,181.26,-9999,-9999,-9999,0.00,0.00,0.04,0.04,0.21,8.055,0.002440,2105.8,399.9,36.962,-9999,36.997,24.819,24.914,-9999,-9999,95.76,14.62,7.64,93.46,14.26,5.11,0.09,-9999,-9999,1.36,0.23,0.29,,
109,1,10,02,2005,35,34.7,3.81,166.01,-9999,-9999,-9999,0.19,0.30,1.85,0.13,0.64,8.030,0.002446,2126.9,411.2,36.975,-9999,36.990,23.677,25.220,-9999,-9999,112.40,19.69,6.66,109.69,19.21,6.65,0.11,-9999,-9999,0.69,0.47,0.65,,
109,1,10,02,2005,55,54.5,3.40,148.23,-9999,-9999,-9999,0.17,0.13,4.91,0.29,1.47,7.974,0.002432,2148.2,459.3,36.946,-9999,36.915,22.653,25.512,-9999,-9999,70.31,11.44,7.17,68.62,11.17,4.37,0.08,-9999,-9999,0.03,0.19,0.58,,
109,1,10,02,2005,75,74.1,2.80,121.87,-9999,-9999,-9999,0.09,0.02,7.67,0.48,3.57,7.951,0.002431,2160.9,476.9,36.862,-9999,36.850,21.993,25.810,-9999,-9999,62.73,12.17,6.01,61.21,11.88,4.36,0.09,-9999,-9999,0.00,0.06,0.21,,
109,1,10,02,2005,100,100.0,2.92,127.14,-9999,-9999,-9999,0.12,0.01,8.07,0.49,3.08,7.935,0.002412,2152.9,478.6,36.788,-9999,36.783,21.166,26.027,-9999,-9999,48.30,10.90,5.17,47.13,10.64,4.28,0.15,-9999,-9999,0.00,0.09,0.09,,
109,1,10,02,2005,130,129.6,2.91,126.75,-9999,-9999,-9999,0.15,0.01,8.87,0.55,3.60,7.919,0.002402,2153.0,476.2,36.680,-9999,36.687,20.042,26.135,-9999,-9999,50.54,10.18,5.79,49.32,9.93,3.90,0.00,-9999,-9999,-9999,-9999,-9999,,
109,1,10,02,2005,160,164.2,2.00,87.12,-9999,-9999,-9999,0.08,0.00,11.19,0.96,15.00,7.829,0.002396,2193.9,579.5,36.549,-9999,36.536,18.877,26.251,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.55,0.01,-9999,-9999,-9999,-9999,-9999,,
109,1,10,02,2005,200,199.7,0.56,24.39,-9999,-9999,-9999,0.44,0.01,10.94,1.27,21.35,7.704,0.002383,2238.5,784.5,36.455,-9999,36.460,18.232,26.337,-9999,-9999,44.66,8.88,5.87,43.58,8.66,3.77,0.34,-9999,-9999,-9999,-9999,-9999,,
109,1,10,02,2005,225,224.9,0.14,5.95,-9999,-9999,-9999,0.16,0.01,7.06,1.74,28.75,7.649,0.002396,2273.3,902.5,36.413,-9999,36.416,17.973,26.357,-9999,-9999,49.98,11.69,4.99,48.77,11.40,4.54,0.29,-9999,-9999,-9999,-9999,-9999,,
109,1,10,02,2005,250,251.1,0.03,1.12,-9999,-9999,-9999,0.21,0.07,0.59,1.19,34.82,7.657,0.002409,2283.2,883.4,36.385,-9999,36.391,17.816,26.382,-9999,-9999,56.17,10.69,6.13,54.82,10.43,4.13,0.03,-9999,-9999,-9999,-9999,-9999,,
109,1,10,02,2005,300,301.0,0.00,0.00,-9999,-9999,-9999,2.58,0.00,0.06,2.60,42.17,7.648,0.002423,2299.0,903.6,36.357,-9999,36.361,17.657,26.402,-9999,-9999,58.73,10.96,6.25,57.32,10.70,4.35,0.33,-9999,-9999,-9999,-9999,-9999,,
109,1,10,02,2005,350,353.2,0.00,0.00,-9999,-9999,-9999,4.71,0.00,0.08,2.83,47.34,7.666,0.002433,2301.1,860.8,36.331,-9999,36.334,17.523,26.414,-9999,-9999,60.22,13.23,5.31,58.77,12.91,4.79,0.11,-9999,-9999,-9999,-9999,-9999,,
109,1,10,02,2005,400,401.6,0.00,0.00,-9999,-9999,-9999,7.61,0.00,0.06,2.92,53.18,7.643,0.002429,2306.5,910.3,36.316,-9999,36.319,17.450,26.420,-9999,-9999,42.23,8.70,5.67,41.21,8.49,3.38,0.00,-9999,-9999,-9999,-9999,-9999,,
109,1,10,02,2005,500,505.3,-9999,-9999,-9999,-9999,-9999,13.22,0.00,0.07,3.17,64.13,7.633,0.002451,2331.5,937.9,36.298,-9999,36.289,17.314,26.428,-9999,-9999,46.06,10.15,5.30,44.95,9.90,3.17,0.00,-9999,-9999,-9999,-9999,-9999,,
109,1,10,02,2005,750,749.3,-9999,-9999,-9999,-9999,-9999,20.24,0.00,0.07,3.55,79.25,7.623,0.002479,2362.4,969.3,36.251,-9999,36.254,17.193,26.432,-9999,-9999,43.59,9.97,5.10,42.54,9.72,3.00,0.00,-9999,-9999,-9999,-9999,-9999,,
109,1,10,02,2005,1310,1309.1,-9999,-9999,-9999,-9999,-9999,26.79,0.00,0.07,3.91,91.74,7.602,0.002491,2382.0,1029.9,36.243,-9999,36.244,17.216,26.415,-9999,-9999,48.10,10.96,5.12,46.94,10.70,2.71,0.42,-9999,-9999,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1,08,03,2005,1,2.1,5.03,219.44,-9999,-9999,-9999,0.06,0.01,0.02,0.03,0.00,8.054,0.002455,2120,452.6,36.944,-9999,36.961,25.973,24.522,-9999,-9999,103.94,16.17,7.50,101.44,15.78,5.82,0.97,68.81,-9999,1.47,0.19,0.13,,
110,1,08,03,2005,7,7.8,4.67,203.57,-9999,-9999,-9999,0.11,0.00,0.01,0.04,0.00,8.083,0.002447,2093.9,410.8,36.948,-9999,36.957,25.723,24.597,-9999,-9999,111.30,17.08,7.60,108.62,16.66,5.41,0.89,-9999,-9999,1.72,0.23,0.17,,
110,1,08,03,2005,15,14.9,4.52,197.14,-9999,-9999,-9999,0.02,0.00,0.03,0.03,0.00,8.074,0.002476,2125.9,422.1,36.945,-9999,36.955,25.496,24.667,-9999,-9999,121.87,20.16,7.05,118.94,19.67,6.40,0.91,-9999,-9999,2.09,0.20,0.14,,
110,1,08,03,2005,25,25.3,4.32,188.38,-9999,-9999,-9999,0.00,0.00,0.03,0.03,0.17,8.037,0.002451,2127.4,444.1,36.928,-9999,36.942,25.137,24.767,-9999,-9999,128.16,21.70,6.89,125.07,21.17,7.93,0.90,-9999,-9999,3.13,0.50,0.42,,
110,1,08,03,2005,35,36.5,3.94,171.58,-9999,-9999,-9999,0.05,0.11,0.24,0.04,0.52,8.021,0.002431,2119.3,445.5,36.931,-9999,36.941,23.947,25.127,-9999,-9999,192.84,35.19,6.39,188.19,34.35,5.41,0.86,64.72,-9999,2.93,1.19,1.19,,
110,1,08,03,2005,55,55.6,3.09,134.74,-9999,-9999,-9999,0.03,0.10,6.28,0.36,2.57,7.943,0.002427,2161.7,526,36.882,-9999,36.890,22.390,25.544,-9999,-9999,51.06,10.37,5.74,49.83,10.12,4.27,0.84,-9999,-9999,0.17,0.19,0.55,,
110,1,08,03,2005,75,75.5,3.08,134.03,-9999,-9999,-9999,12.94,0.00,0.01,3.14,63.94,7.928,,-9999,-9999,36.798,-9999,36.760,20.620,25.939,-9999,-9999,49.39,10.82,5.33,48.20,10.56,-9999,-9999,58.96,-9999,0.08,0.09,0.22,,
110,1,08,03,2005,100,101.0,3.10,134.99,-9999,-9999,-9999,0.02,0.03,7.87,0.47,3.52,7.930,0.002430,2172.6,503.4,36.734,-9999,36.742,20.410,25.981,-9999,-9999,41.79,8.02,6.08,40.78,7.82,6.32,0.77,-9999,-9999,0.06,0.03,0.09,,
110,1,08,03,2005,130,131.9,2.68,116.82,-9999,-9999,-9999,0.13,0.04,8.25,0.52,3.91,7.886,0.002395,2164.3,530.3,36.684,-9999,36.646,19.651,26.110,-9999,-9999,62.58,11.03,6.62,61.08,10.76,5.39,0.92,56.29,-9999,-9999,-9999,-9999,,
110,1,08,03,2005,160,162.1,1.84,79.87,-9999,-9999,-9999,0.06,0.01,11.44,1.03,11.30,7.807,0.002391,2199.8,616.2,36.543,-9999,36.548,18.801,26.256,-9999,-9999,60.76,8.65,8.19,59.29,8.44,4.17,0.89,-9999,-9999,-9999,-9999,-9999,,
110,1,08,03,2005,200,200.6,0.76,32.99,-9999,-9999,-9999,0.75,0.01,10.97,1.39,19.96,7.729,0.002400,2243.8,742.9,36.505,-9999,36.479,18.311,26.327,-9999,-9999,50.25,7.88,7.44,49.04,7.69,3.88,1.04,94.36,75.59,-9999,-9999,-9999,,
110,1,08,03,2005,250,249.8,0.02,0.86,-9999,-9999,-9999,0.40,0.03,4.30,1.57,32.74,7.650,0.002404,2280.7,900.4,36.399,-9999,36.407,17.858,26.385,-9999,-9999,50.71,9.51,6.22,49.49,9.28,4.34,1.04,-9999,-9999,-9999,-9999,-9999,,
110,1,08,03,2005,269,269.7,0.02,0.95,-9999,-9999,-9999,0.09,0.13,1.77,1.63,34.53,7.659,0.002403,2276.1,875.6,36.386,-9999,36.395,17.791,26.393,-9999,-9999,41.82,8.52,5.73,40.82,8.31,3.82,0.96,69.72,53.60,-9999,-9999,-9999,,
110,1,08,03,2005,300,302.3,0.00,0.00,-9999,-9999,-9999,2.91,0.00,0.00,2.62,42.54,7.651,0.002415,2289.9,893.8,36.383,-9999,36.366,17.633,26.409,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.90,1.00,-9999,-9999,-9999,-9999,-9999,,
110,1,08,03,2005,350,349.6,0.00,0.00,-9999,-9999,-9999,4.45,0.00,0.00,2.83,48.24,7.659,0.002421,2292.3,872.9,36.393,-9999,36.345,17.530,26.419,-9999,-9999,42.15,9.60,5.12,41.13,9.37,4.15,1.12,62.19,53.45,-9999,-9999,-9999,,
110,1,08,03,2005,400,400.8,0.00,0.00,-9999,-9999,-9999,8.32,0.00,0.00,2.94,54.56,7.654,0.002408,2281.6,876.3,36.339,-9999,36.324,17.434,26.426,-9999,-9999,47.79,9.60,5.81,46.64,9.37,3.35,1.15,-9999,-9999,-9999,-9999,-9999,,
110,1,08,03,2005,500,502.1,-9999,-9999,-9999,-9999,-9999,13.12,0.00,0.00,3.16,65.07,7.644,0.002427,2303.8,902.2,36.310,-9999,36.296,17.316,26.434,-9999,-9999,44.16,9.15,5.63,43.09,8.93,3.56,1.41,-9999,-9999,-9999,-9999,-9999,,
110,1,08,03,2005,750,751.0,-9999,-9999,-9999,-9999,-9999,20.74,0.00,0.02,3.58,80.44,7.609,0.002466,2355.3,999.6,36.254,-9999,36.258,17.179,26.437,-9999,-9999,34.53,8.43,4.78,33.70,8.22,4.18,1.21,-9999,-9999,-9999,-9999,-9999,,
110,1,08,03,2005,1310,1309.2,-9999,-9999,-9999,-9999,-9999,27.15,0.00,0.00,3.92,92.75,7.593,0.002492,2386.5,1054.8,36.234,-9999,36.243,17.216,26.417,-9999,-9999,41.89,9.60,5.09,40.88,9.37,3.76,0.97,71.74,53.14,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1,05,04,2005,1,1.9,4.59,200.13,-9999,-9999,-9999,0.00,0.13,0.60,0.07,2.00,8.044,0.002468,2138.8,400.6,36.892,-9999,36.883,23.780,25.133,-9999,-9999,307.86,53.63,6.70,300.44,52.34,5.44,0.35,65.69,-9999,11.41,1.34,0.93,,
111,1,05,04,2005,7,6.5,4.58,199.55,-9999,-9999,-9999,0.29,0.15,0.81,0.12,2.70,8.051,0.002470,2135.9,380.7,36.886,-9999,36.886,22.938,25.383,-9999,-9999,356.88,58.56,7.11,348.28,57.15,5.00,0.30,-9999,-9999,13.40,1.31,0.92,,
111,1,05,04,2005,15,15.3,4.20,182.99,-9999,-9999,-9999,1.19,0.15,0.82,0.15,2.36,8.014,0.002479,2167.5,421.8,36.929,-9999,36.885,22.813,25.418,-9999,-9999,306.77,57.91,6.18,299.38,56.52,5.06,0.29,-9999,-9999,5.92,1.29,0.93,,
111,1,05,04,2005,25,25.7,3.74,162.91,-9999,-9999,-9999,0.19,0.24,3.31,0.20,3.28,7.983,0.002474,2181.8,457.7,36.884,-9999,36.886,22.709,25.449,-9999,-9999,181.16,35.97,5.88,176.80,35.10,4.85,0.29,-9999,-9999,1.01,0.98,0.78,,
